#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.0958741E+06   -1.8983642E+00
   1.0046181E-04   1.0863316E+06   -1.8979906E+00
   1.0092575E-04   1.0768741E+06   -1.8976159E+00
   1.0139184E-04   1.0675007E+06   -1.8972403E+00
   1.0186008E-04   1.0582107E+06   -1.8968636E+00
   1.0233048E-04   1.0490034E+06   -1.8964859E+00
   1.0280305E-04   1.0398781E+06   -1.8961072E+00
   1.0327781E-04   1.0308339E+06   -1.8957274E+00
   1.0375475E-04   1.0218702E+06   -1.8953466E+00
   1.0423390E-04   1.0129862E+06   -1.8949649E+00
   1.0471527E-04   1.0041812E+06   -1.8945821E+00
   1.0519885E-04   9.9545445E+05   -1.8941982E+00
   1.0568467E-04   9.8680533E+05   -1.8938134E+00
   1.0617274E-04   9.7823309E+05   -1.8934275E+00
   1.0666305E-04   9.6973704E+05   -1.8930406E+00
   1.0715563E-04   9.6131651E+05   -1.8926527E+00
   1.0765049E-04   9.5297079E+05   -1.8922637E+00
   1.0814763E-04   9.4469923E+05   -1.8918738E+00
   1.0864707E-04   9.3650114E+05   -1.8914828E+00
   1.0914881E-04   9.2837587E+05   -1.8910908E+00
   1.0965287E-04   9.2032277E+05   -1.8906978E+00
   1.1015926E-04   9.1234117E+05   -1.8903037E+00
   1.1066799E-04   9.0443043E+05   -1.8899087E+00
   1.1117906E-04   8.9658993E+05   -1.8895126E+00
   1.1169250E-04   8.8881901E+05   -1.8891155E+00
   1.1220831E-04   8.8111707E+05   -1.8887174E+00
   1.1272650E-04   8.7348346E+05   -1.8883182E+00
   1.1324708E-04   8.6591759E+05   -1.8879180E+00
   1.1377007E-04   8.5841884E+05   -1.8875169E+00
   1.1429547E-04   8.5098660E+05   -1.8871147E+00
   1.1482330E-04   8.4362027E+05   -1.8867115E+00
   1.1535356E-04   8.3631926E+05   -1.8863072E+00
   1.1588628E-04   8.2908299E+05   -1.8859020E+00
   1.1642145E-04   8.2191086E+05   -1.8854957E+00
   1.1695910E-04   8.1480231E+05   -1.8850884E+00
   1.1749923E-04   8.0775675E+05   -1.8846801E+00
   1.1804185E-04   8.0077362E+05   -1.8842708E+00
   1.1858698E-04   7.9385236E+05   -1.8838605E+00
   1.1913463E-04   7.8699241E+05   -1.8834491E+00
   1.1968481E-04   7.8019323E+05   -1.8830368E+00
   1.2023752E-04   7.7345425E+05   -1.8826234E+00
   1.2079279E-04   7.6677495E+05   -1.8822090E+00
   1.2135063E-04   7.6015478E+05   -1.8817936E+00
   1.2191104E-04   7.5359321E+05   -1.8813772E+00
   1.2247403E-04   7.4708972E+05   -1.8809598E+00
   1.2303963E-04   7.4064377E+05   -1.8805414E+00
   1.2360784E-04   7.3425486E+05   -1.8801220E+00
   1.2417868E-04   7.2792247E+05   -1.8797016E+00
   1.2475215E-04   7.2164609E+05   -1.8792801E+00
   1.2532826E-04   7.1542522E+05   -1.8788577E+00
   1.2590704E-04   7.0925936E+05   -1.8784342E+00
   1.2648850E-04   7.0314801E+05   -1.8780098E+00
   1.2707263E-04   6.9709068E+05   -1.8775843E+00
   1.2765947E-04   6.9108689E+05   -1.8771579E+00
   1.2824901E-04   6.8513616E+05   -1.8767304E+00
   1.2884128E-04   6.7923801E+05   -1.8763019E+00
   1.2943628E-04   6.7339197E+05   -1.8758725E+00
   1.3003403E-04   6.6759756E+05   -1.8754420E+00
   1.3063454E-04   6.6185432E+05   -1.8750106E+00
   1.3123783E-04   6.5616180E+05   -1.8745781E+00
   1.3184390E-04   6.5051954E+05   -1.8741447E+00
   1.3245277E-04   6.4492709E+05   -1.8737103E+00
   1.3306445E-04   6.3938399E+05   -1.8732748E+00
   1.3367895E-04   6.3388981E+05   -1.8728384E+00
   1.3429630E-04   6.2844410E+05   -1.8724010E+00
   1.3491649E-04   6.2304644E+05   -1.8719626E+00
   1.3553955E-04   6.1769639E+05   -1.8715232E+00
