#        a       HoverH0(a)       dlogHdloga_of_a(a)
   1.0000000E-04   1.1428527E+06   -1.9047574E+00
   1.0046181E-04   1.1328677E+06   -1.9044016E+00
   1.0092575E-04   1.1229717E+06   -1.9040448E+00
   1.0139184E-04   1.1131641E+06   -1.9036870E+00
   1.0186008E-04   1.1034439E+06   -1.9033282E+00
   1.0233048E-04   1.0938105E+06   -1.9029684E+00
   1.0280305E-04   1.0842629E+06   -1.9026076E+00
   1.0327781E-04   1.0748004E+06   -1.9022457E+00
   1.0375475E-04   1.0654224E+06   -1.9018829E+00
   1.0423390E-04   1.0561279E+06   -1.9015190E+00
   1.0471527E-04   1.0469162E+06   -1.9011541E+00
   1.0519885E-04   1.0377866E+06   -1.9007882E+00
   1.0568467E-04   1.0287384E+06   -1.9004212E+00
   1.0617274E-04   1.0197708E+06   -1.9000533E+00
   1.0666305E-04   1.0108831E+06   -1.8996843E+00
   1.0715563E-04   1.0020746E+06   -1.8993143E+00
   1.0765049E-04   9.9334451E+05   -1.8989433E+00
   1.0814763E-04   9.8469216E+05   -1.8985712E+00
   1.0864707E-04   9.7611686E+05   -1.8981982E+00
   1.0914881E-04   9.6761790E+05   -1.8978241E+00
   1.0965287E-04   9.5919459E+05   -1.8974490E+00
   1.1015926E-04   9.5084625E+05   -1.8970729E+00
   1.1066799E-04   9.4257221E+05   -1.8966958E+00
   1.1117906E-04   9.3437180E+05   -1.8963176E+00
   1.1169250E-04   9.2624434E+05   -1.8959384E+00
   1.1220831E-04   9.1818919E+05   -1.8955582E+00
   1.1272650E-04   9.1020568E+05   -1.8951770E+00
   1.1324708E-04   9.0229318E+05   -1.8947947E+00
   1.1377007E-04   8.9445104E+05   -1.8944115E+00
   1.1429547E-04   8.8667863E+05   -1.8940272E+00
   1.1482330E-04   8.7897531E+05   -1.8936419E+00
   1.1535356E-04   8.7134047E+05   -1.8932555E+00
   1.1588628E-04   8.6377348E+05   -1.8928682E+00
   1.1642145E-04   8.5627374E+05   -1.8924798E+00
   1.1695910E-04   8.4884064E+05   -1.8920904E+00
   1.1749923E-04   8.4147357E+05   -1.8917000E+00
   1.1804185E-04   8.3417194E+05   -1.8913086E+00
   1.1858698E-04   8.2693516E+05   -1.8909161E+00
   1.1913463E-04   8.1976265E+05   -1.8905226E+00
   1.1968481E-04   8.1265383E+05   -1.8901281E+00
   1.2023752E-04   8.0560812E+05   -1.8897326E+00
   1.2079279E-04   7.9862495E+05   -1.8893361E+00
   1.2135063E-04   7.9170377E+05   -1.8889385E+00
   1.2191104E-04   7.8484400E+05   -1.8885399E+00
   1.2247403E-04   7.7804510E+05   -1.8881403E+00
   1.2303963E-04   7.7130653E+05   -1.8877397E+00
   1.2360784E-04   7.6462772E+05   -1.8873381E+00
   1.2417868E-04   7.5800815E+05   -1.8869354E+00
   1.2475215E-04   7.5144729E+05   -1.8865317E+00
   1.2532826E-04   7.4494460E+05   -1.8861270E+00
   1.2590704E-04   7.3849956E+05   -1.8857213E+00
   1.2648850E-04   7.3211165E+05   -1.8853146E+00
   1.2707263E-04   7.2578035E+05   -1.8849069E+00
   1.2765947E-04   7.1950517E+05   -1.8844981E+00
   1.2824901E-04   7.1328558E+05   -1.8840884E+00
   1.2884128E-04   7.0712110E+05   -1.8836776E+00
   1.2943628E-04   7.0101122E+05   -1.8832658E+00
   1.3003403E-04   6.9495545E+05   -1.8828530E+00
   1.3063454E-04   6.8895331E+05   -1.8824392E+00
   1.3123783E-04   6.8300431E+05   -1.8820243E+00
   1.3184390E-04   6.7710797E+05   -1.8816085E+00
   1.3245277E-04   6.7126383E+05   -1.8811916E+00
   1.3306445E-04   6.6547140E+05   -1.8807738E+00
   1.3367895E-04   6.5973023E+05   -1.8803549E+00
   1.3429630E-04   6.5403986E+05   -1.8799350E+00
   1.3491649E-04   6.4839982E+05   -1.8795141E+00
   1.3553955E-04   6.4280967E+05   -1.8790922E+00
   1.3616548E-04   6.3726895E+05   -1.8786693E+00
   1.3679431E-04   6.3177722E+05   -1.8782454E+00
   1.3742604E-04   6.2633405E+05   -1.8778205E+00
   1.3806069E-04   6.2093898E+05   -1.8773946E+00
   1.3869827E-04   6.1559160E+05   -1.8769677E+00
   1.3933879E-04   6.1029147E+05   -1.8765398E+00
   1.3998227E-04   6.0503817E+05   -1.8761109E+00
   1.4062872E-04   5.9983127E+05   -1.8756810E+00
   1.4127816E-04   5.9467036E+05   -1.8752501E+00
   1.4193060E-04   5.8955503E+05   -1.8748182E+00
   1.4258605E-04   5.8448487E+05   -1.8743853E+00
   1.4324453E-04   5.7945946E+05   -1.8739514E+00
   1.4390605E-04   5.7447841E+05   -1.8735165E+00
   1.4457062E-04   5.6954133E+05   -1.8730807E+00
   1.4523826E-04   5.6464781E+05   -1.8726438E+00
   1.4590899E-04   5.5979746E+05   -1.8722060E+00
   1.4658281E-04   5.5498990E+05   -1.8717671E+00
   1.4725974E-04   5.5022474E+05   -1.8713273E+00
   1.4793981E-04   5.4550160E+05   -1.8708865E+00
   1.4862301E-04   5.4082010E+05   -1.8704447E+00
   1.4930936E-04   5.3617987E+05   -1.8700019E+00
   1.4999889E-04   5.3158054E+05   -1.8695582E+00
   1.5069160E-04   5.2702174E+05   -1.8691134E+00
   1.5138751E-04   5.2250311E+05   -1.8686677E+00
   1.5208663E-04   5.1802429E+05   -1.8682210E+00
   1.5278899E-04   5.1358491E+05   -1.8677734E+00
   1.5349458E-04   5.0918464E+05   -1.8673247E+00
   1.5420343E-04   5.0482310E+05   -1.8668751E+00
   1.5491556E-04   5.0049997E+05   -1.8664246E+00
   1.5563098E-04   4.9621489E+05   -1.8659730E+00
   1.5634970E-04   4.9196752E+05   -1.8655205E+00
   1.5707174E-04   4.8775752E+05   -1.8650670E+00
   1.5779711E-04   4.8358457E+05   -1.8646126E+00
   1.5852584E-04   4.7944832E+05   -1.8641572E+00
   1.5925792E-04   4.7534844E+05   -1.8637008E+00
   1.5999339E-04   4.7128462E+05   -1.8632435E+00
   1.6073226E-04   4.6725652E+05   -1.8627852E+00
   1.6147454E-04   4.6326383E+05   -1.8623260E+00
   1.6222024E-04   4.5930623E+05   -1.8618658E+00
   1.6296939E-04   4.5538341E+05   -1.8614047E+00
   1.6372200E-04   4.5149506E+05   -1.8609426E+00
   1.6447809E-04   4.4764085E+05   -1.8604796E+00
   1.6523767E-04   4.4382050E+05   -1.8600156E+00
   1.6600075E-04   4.4003369E+05   -1.8595507E+00
   1.6676736E-04   4.3628013E+05   -1.8590849E+00
   1.6753751E-04   4.3255952E+05   -1.8586181E+00
   1.6831122E-04   4.2887156E+05   -1.8581504E+00
   1.6908849E-04   4.2521596E+05   -1.8576817E+00
   1.6986936E-04   4.2159243E+05   -1.8572121E+00
   1.7065384E-04   4.1800068E+05   -1.8567416E+00
   1.7144193E-04   4.1444043E+05   -1.8562702E+00
   1.7223367E-04   4.1091140E+05   -1.8557978E+00
   1.7302906E-04   4.0741331E+05   -1.8553245E+00
