#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0914739E-05   5.4610619E+06   5.4610619E+06   7.2804301E+06   9.8905403E+03   3.6518549E+05   5.4611864E+06   5.4610619E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1729064E-05   5.4610611E+06   5.4610611E+06   7.2802764E+06   9.8904110E+03   3.6518242E+05   5.4611855E+06   5.4610611E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2604144E-05   5.4610601E+06   5.4610601E+06   7.2800989E+06   9.8902617E+03   3.6517886E+05   5.4611844E+06   5.4610601E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3544512E-05   5.4610589E+06   5.4610589E+06   7.2798940E+06   9.8900894E+03   3.6517476E+05   5.4611832E+06   5.4610589E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4555038E-05   5.4610576E+06   5.4610576E+06   7.2796573E+06   9.8898903E+03   3.6517002E+05   5.4611818E+06   5.4610576E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5640958E-05   5.4610561E+06   5.4610561E+06   7.2793841E+06   9.8896605E+03   3.6516455E+05   5.4611801E+06   5.4610561E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6807896E-05   5.4610544E+06   5.4610544E+06   7.2790685E+06   9.8893950E+03   3.6515823E+05   5.4611783E+06   5.4610544E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8061897E-05   5.4610524E+06   5.4610524E+06   7.2787041E+06   9.8890885E+03   3.6515094E+05   5.4611761E+06   5.4610524E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9409456E-05   5.4610501E+06   5.4610501E+06   7.2782833E+06   9.8887346E+03   3.6514252E+05   5.4611736E+06   5.4610501E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0857553E-05   5.4610474E+06   5.4610474E+06   7.2777974E+06   9.8883259E+03   3.6513279E+05   5.4611707E+06   5.4610474E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2413690E-05   5.4610443E+06   5.4610443E+06   7.2772364E+06   9.8878540E+03   3.6512156E+05   5.4611674E+06   5.4610443E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4085926E-05   5.4610408E+06   5.4610408E+06   7.2765886E+06   9.8873091E+03   3.6510859E+05   5.4611635E+06   5.4610408E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5882925E-05   5.4610366E+06   5.4610366E+06   7.2758405E+06   9.8866798E+03   3.6509362E+05   5.4611591E+06   5.4610366E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7813994E-05   5.4610319E+06   5.4610319E+06   7.2749768E+06   9.8859533E+03   3.6507634E+05   5.4611539E+06   5.4610319E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9889136E-05   5.4610264E+06   5.4610264E+06   7.2739795E+06   9.8851143E+03   3.6505638E+05   5.4611480E+06   5.4610264E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2119099E-05   5.4610200E+06   5.4610200E+06   7.2728280E+06   9.8841456E+03   3.6503334E+05   5.4611411E+06   5.4610200E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4515435E-05   5.4610127E+06   5.4610127E+06   7.2714985E+06   9.8830271E+03   3.6500675E+05   5.4611332E+06   5.4610127E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7090557E-05   5.4610043E+06   5.4610043E+06   7.2699635E+06   9.8817356E+03   3.6497604E+05   5.4611241E+06   5.4610043E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9857803E-05   5.4609945E+06   5.4609945E+06   7.2681913E+06   9.8802445E+03   3.6494060E+05   5.4611135E+06   5.4609945E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.2831507E-05   5.4609832E+06   5.4609832E+06   7.2661453E+06   9.8785229E+03   3.6489968E+05   5.4611014E+06   5.4609832E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.6027073E-05   5.4609702E+06   5.4609702E+06   7.2637833E+06   9.8765353E+03   3.6485246E+05   5.4610873E+06   5.4609702E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9461053E-05   5.4609552E+06   5.4609552E+06   7.2610566E+06   9.8742405E+03   3.6479796E+05   5.4610710E+06   5.4609552E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.3151234E-05   5.4609378E+06   5.4609378E+06   7.2579091E+06   9.8715914E+03   3.6473506E+05   5.4610523E+06   5.4609378E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.7116733E-05   5.4609178E+06   5.4609178E+06   7.2542760E+06   9.8685332E+03   3.6466248E+05   5.4610306E+06   5.4609178E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.1378088E-05   5.4608946E+06   5.4608946E+06   7.2500828E+06   9.8650031E+03   3.6457875E+05   5.4610056E+06   5.4608946E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.5957374E-05   5.4608679E+06   5.4608679E+06   7.2452434E+06   9.8609283E+03   3.6448214E+05   5.4609767E+06   5.4608679E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.0878310E-05   5.4608370E+06   5.4608370E+06   7.2396587E+06   9.8562252E+03   3.6437072E+05   5.4609434E+06   5.4608370E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.6166387E-05   5.4608014E+06   5.4608014E+06   7.2332147E+06   9.8507973E+03   3.6424223E+05   5.4609049E+06   5.4608014E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.1848996E-05   5.4607603E+06   5.4607603E+06   7.2257802E+06   9.8445336E+03   3.6409407E+05   5.4608604E+06   5.4607603E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.7955572E-05   5.4607128E+06   5.4607128E+06   7.2172039E+06   9.8373060E+03   3.6392329E+05   5.4608091E+06   5.4607128E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.4517746E-05   5.4606580E+06   5.4606580E+06   7.2073123E+06   9.8289673E+03   3.6372648E+05   5.4607499E+06   5.4606580E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0156951E-04   5.4605947E+06   5.4605947E+06   7.1959057E+06   9.8193479E+03   3.6349976E+05   5.4606815E+06   5.4605947E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0914739E-04   5.4605216E+06   5.4605216E+06   7.1827549E+06   9.8082531E+03   3.6323867E+05   5.4606026E+06   5.4605216E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1729064E-04   5.4604373E+06   5.4604373E+06   7.1675971E+06   9.7954588E+03   3.6293812E+05   5.4605114E+06   5.4604373E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2604144E-04   5.4603399E+06   5.4603399E+06   7.1501312E+06   9.7807080E+03   3.6259234E+05   5.4604063E+06   5.4603399E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3544512E-04   5.4602276E+06   5.4602276E+06   7.1300123E+06   9.7637057E+03   3.6219474E+05   5.4602849E+06   5.4602276E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4555038E-04   5.4600979E+06   5.4600979E+06   7.1068465E+06   9.7441139E+03   3.6173785E+05   5.4601448E+06   5.4600979E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5640958E-04   5.4599483E+06   5.4599483E+06   7.0801844E+06   9.7215457E+03   3.6121325E+05   5.4599831E+06   5.4599483E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6807896E-04   5.4597757E+06   5.4597757E+06   7.0495142E+06   9.6955589E+03   3.6061143E+05   5.4597966E+06   5.4597757E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8061897E-04   5.4595765E+06   5.4595765E+06   7.0142546E+06   9.6656489E+03   3.5992174E+05   5.4595814E+06   5.4595765E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9409456E-04   5.4593467E+06   5.4593467E+06   6.9737469E+06   9.6312413E+03   3.5913229E+05   5.4593332E+06   5.4593467E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0857553E-04   5.4590817E+06   5.4590817E+06   6.9272474E+06   9.5916830E+03   3.5822991E+05   5.4590469E+06   5.4590817E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2413690E-04   5.4587761E+06   5.4587761E+06   6.8739193E+06   9.5462343E+03   3.5720007E+05   5.4587169E+06   5.4587761E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4085926E-04   5.4584238E+06   5.4584238E+06   6.8128254E+06   9.4940592E+03   3.5602698E+05   5.4583364E+06   5.4584238E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5882925E-04   5.4580178E+06   5.4580178E+06   6.7429218E+06   9.4342171E+03   3.5469359E+05   5.4578979E+06   5.4580178E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7813994E-04   5.4575499E+06   5.4575499E+06   6.6630532E+06   9.3656538E+03   3.5318178E+05   5.4573926E+06   5.4575499E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9889136E-04   5.4570110E+06   5.4570110E+06   6.5719509E+06   9.2871942E+03   3.5147269E+05   5.4568107E+06   5.4570110E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2119099E-04   5.4563904E+06   5.4563904E+06   6.4682351E+06   9.1975366E+03   3.4954711E+05   5.4561408E+06   5.4563904E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4515435E-04   5.4556762E+06   5.4556762E+06   6.3504235E+06   9.0952499E+03   3.4738620E+05   5.4553699E+06   5.4556762E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7090557E-04   5.4548546E+06   5.4548546E+06   6.2169469E+06   8.9787753E+03   3.4497238E+05   5.4544833E+06   5.4548546E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9857803E-04   5.4539101E+06   5.4539101E+06   6.0661772E+06   8.8464342E+03   3.4229058E+05   5.4534641E+06   5.4539101E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.2831507E-04   5.4528248E+06   5.4528248E+06   5.8964685E+06   8.6964446E+03   3.3932988E+05   5.4522934E+06   5.4528248E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.6027073E-04   5.4515788E+06   5.4515788E+06   5.7062169E+06   8.5269490E+03   3.3608550E+05   5.4509497E+06   5.4515788E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.9461053E-04   5.4501495E+06   5.4501495E+06   5.4939430E+06   8.3360577E+03   3.3256129E+05   5.4494089E+06   5.4501495E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
