#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537964E-05   2.5082775E+06   2.5082775E+06   3.3441751E+06   1.2497486E+04   2.1566303E+04   2.5085983E+06   2.5082775E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324178E-05   2.5082772E+06   2.5082772E+06   3.3441445E+06   1.2497415E+04   2.1566097E+04   2.5085979E+06   2.5082772E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169051E-05   2.5082768E+06   2.5082768E+06   3.3441091E+06   1.2497333E+04   2.1565858E+04   2.5085975E+06   2.5082768E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3076957E-05   2.5082763E+06   2.5082763E+06   3.3440683E+06   1.2497239E+04   2.1565583E+04   2.5085969E+06   2.5082763E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052601E-05   2.5082758E+06   2.5082758E+06   3.3440211E+06   1.2497130E+04   2.1565265E+04   2.5085964E+06   2.5082758E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101035E-05   2.5082752E+06   2.5082752E+06   3.3439666E+06   1.2497004E+04   2.1564898E+04   2.5085957E+06   2.5082752E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227690E-05   2.5082745E+06   2.5082745E+06   3.3439038E+06   1.2496858E+04   2.1564474E+04   2.5085949E+06   2.5082745E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438403E-05   2.5082737E+06   2.5082737E+06   3.3438311E+06   1.2496690E+04   2.1563984E+04   2.5085940E+06   2.5082737E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739444E-05   2.5082727E+06   2.5082727E+06   3.3437473E+06   1.2496496E+04   2.1563418E+04   2.5085929E+06   2.5082727E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137553E-05   2.5082716E+06   2.5082716E+06   3.3436504E+06   1.2496272E+04   2.1562765E+04   2.5085917E+06   2.5082716E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1639973E-05   2.5082704E+06   2.5082704E+06   3.3435386E+06   1.2496013E+04   2.1562011E+04   2.5085903E+06   2.5082704E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254484E-05   2.5082689E+06   2.5082689E+06   3.3434095E+06   1.2495715E+04   2.1561141E+04   2.5085887E+06   2.5082689E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989450E-05   2.5082672E+06   2.5082672E+06   3.3432604E+06   1.2495370E+04   2.1560135E+04   2.5085868E+06   2.5082672E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6853859E-05   2.5082653E+06   2.5082653E+06   3.3430882E+06   1.2494971E+04   2.1558975E+04   2.5085847E+06   2.5082653E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857367E-05   2.5082631E+06   2.5082631E+06   3.3428893E+06   1.2494511E+04   2.1557634E+04   2.5085822E+06   2.5082631E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010353E-05   2.5082605E+06   2.5082605E+06   3.3426598E+06   1.2493980E+04   2.1556087E+04   2.5085793E+06   2.5082605E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323968E-05   2.5082575E+06   2.5082575E+06   3.3423947E+06   1.2493367E+04   2.1554300E+04   2.5085760E+06   2.5082575E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810197E-05   2.5082541E+06   2.5082541E+06   3.3420885E+06   1.2492658E+04   2.1552236E+04   2.5085722E+06   2.5082541E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8481918E-05   2.5082501E+06   2.5082501E+06   3.3417351E+06   1.2491840E+04   2.1549854E+04   2.5085678E+06   2.5082501E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1352970E-05   2.5082455E+06   2.5082455E+06   3.3413269E+06   1.2490896E+04   2.1547104E+04   2.5085627E+06   2.5082455E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438225E-05   2.5082402E+06   2.5082402E+06   3.3408557E+06   1.2489806E+04   2.1543928E+04   2.5085568E+06   2.5082402E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7753665E-05   2.5082341E+06   2.5082341E+06   3.3403116E+06   1.2488547E+04   2.1540262E+04   2.5085500E+06   2.5082341E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316462E-05   2.5082270E+06   2.5082270E+06   3.3396834E+06   1.2487093E+04   2.1536030E+04   2.5085421E+06   2.5082270E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145072E-05   2.5082188E+06   2.5082188E+06   3.3389581E+06   1.2485414E+04   2.1531145E+04   2.5085330E+06   2.5082188E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259326E-05   2.5082094E+06   2.5082094E+06   3.3381206E+06   1.2483476E+04   2.1525506E+04   2.5085226E+06   2.5082094E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3680535E-05   2.5081985E+06   2.5081985E+06   3.3371539E+06   1.2481238E+04   2.1518996E+04   2.5085105E+06   2.5081985E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8431602E-05   2.5081859E+06   2.5081859E+06   3.3360378E+06   1.2478655E+04   2.1511484E+04   2.5084965E+06   2.5081859E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537135E-05   2.5081714E+06   2.5081714E+06   3.3347494E+06   1.2475672E+04   2.1502814E+04   2.5084803E+06   2.5081714E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9023581E-05   2.5081547E+06   2.5081547E+06   3.3332621E+06   1.2472229E+04   2.1492809E+04   2.5084617E+06   2.5081547E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4919359E-05   2.5081353E+06   2.5081353E+06   3.3315454E+06   1.2468253E+04   2.1481266E+04   2.5084402E+06   2.5081353E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255008E-05   2.5081130E+06   2.5081130E+06   3.3295640E+06   1.2463665E+04   2.1467948E+04   2.5084154E+06   2.5081130E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
